"model_id","name","north","south","east","west","lat","lng","scale","rotate","gps_mapping","color","zone_id"
"257","Lenin","47.6517005915219","47.6510356731357","-122.350337505341","-122.351335287094","47.651375359765076","-122.35091149806942","1.1996255923313817","3.843725987284812","{'/projects/grail/photocity3/user_seeds/886/img33994.jpg': (47.65105654590681,-122.35134543815741),'/projects/grail/photocity3/user_seeds/886/img33996.jpg': (47.65117549408006,-122.3513449648082),'/projects/grail/photocity3/user_seeds/886/img33998.jpg': (47.65124225913761,-122.35135672503328),'/projects/grail/photocity3/user_seeds/886/img34000.jpg': (47.651257853909435,-122.35135447804265),'/projects/grail/photocity3/user_seeds/886/img34002.jpg': (47.651265873656286,-122.35131171193188),'/projects/grail/photocity3/user_seeds/886/img34004.jpg': (47.65126146021617,-122.35129626486324),'/projects/grail/photocity3/user_seeds/886/img34006.jpg': (47.65123436910889,-122.35123512449265),'/projects/grail/photocity3/user_seeds/886/img34008.jpg': (47.65117047073997,-122.35112137540462),'/projects/grail/photocity3/user_seeds/886/img34010.jpg': (47.6512265496113,-122.3510841017533),'/projects/grail/photocity3/user_seeds/886/img34012.jpg': (47.65123748614634,-122.3510779178982),'/projects/grail/photocity3/user_seeds/886/img34014.jpg': (47.65124823349027,-122.35107239726848),'/projects/grail/photocity3/user_seeds/886/img34016.jpg': (47.651287772857145,-122.35106311456656),'/projects/grail/photocity3/user_seeds/886/img34018.jpg': (47.65130016077901,-122.35106072137971),'/projects/grail/photocity3/user_seeds/886/img34020.jpg': (47.65131225668974,-122.35105805987776),'/projects/grail/photocity3/user_seeds/886/img34022.jpg': (47.65132392559332,-122.35105449259382),'/projects/grail/photocity3/user_seeds/886/img34024.jpg': (47.651335180226454,-122.35105151599254),'/projects/grail/photocity3/user_seeds/886/img34026.jpg': (47.65134561078769,-122.35104753837048),'/projects/grail/photocity3/user_seeds/886/img34028.jpg': (47.651355227873715,-122.35104245552041),'/projects/grail/photocity3/user_seeds/886/img34030.jpg': (47.651363242100636,-122.35103687899188),'/projects/grail/photocity3/user_seeds/886/img34032.jpg': (47.65136906706197,-122.3510292467321),'/projects/grail/photocity3/user_seeds/886/img34034.jpg': (47.65137225679917,-122.35102260867725),'/projects/grail/photocity3/user_seeds/886/img34036.jpg': (47.65137391158976,-122.35101817663895),'/projects/grail/photocity3/user_seeds/886/img34038.jpg': (47.6513748883053,-122.3510163493858),'/projects/grail/photocity3/user_seeds/886/img34040.jpg': (47.65137474331872,-122.35101632596952),'/projects/grail/photocity3/user_seeds/886/img34042.jpg': (47.651374607046094,-122.35101603835456),'/projects/grail/photocity3/user_seeds/886/img34044.jpg': (47.65137479578417,-122.35101618557508),'/projects/grail/photocity3/user_seeds/886/img34046.jpg': (47.651375146518355,-122.35101643850956),'/projects/grail/photocity3/user_seeds/886/img34048.jpg': (47.65137544676139,-122.35101653604404),'/projects/grail/photocity3/user_seeds/886/img34050.jpg': (47.651396820376526,-122.35104151832685),'/projects/grail/photocity3/user_seeds/886/img34052.jpg': (47.65139718791517,-122.35104198090428),'/projects/grail/photocity3/user_seeds/886/img34054.jpg': (47.65139742328054,-122.35104245751458),'/projects/grail/photocity3/user_seeds/886/img34056.jpg': (47.65139313546859,-122.351042899917),'/projects/grail/photocity3/user_seeds/886/img34058.jpg': (47.6513931463342,-122.35104242662959),'/projects/grail/photocity3/user_seeds/886/img34060.jpg': (47.65139324117385,-122.35104248841611),'/projects/grail/photocity3/user_seeds/886/img34062.jpg': (47.651393460429695,-122.35104241290519),'/projects/grail/photocity3/user_seeds/886/img34064.jpg': (47.6514046703896,-122.3510641378612),'/projects/grail/photocity3/user_seeds/886/img34066.jpg': (47.65141317879899,-122.35107195226212),'/projects/grail/photocity3/user_seeds/886/img34068.jpg': (47.65142313842851,-122.35108257205658),'/projects/grail/photocity3/user_seeds/886/img34070.jpg': (47.65143205222419,-122.35109154701715),'/projects/grail/photocity3/user_seeds/886/img34072.jpg': (47.65144136417246,-122.35110079107551),'/projects/grail/photocity3/user_seeds/886/img34074.jpg': (47.65149948777834,-122.35115392900885),'/projects/grail/photocity3/user_seeds/886/img34076.jpg': (47.65140352810768,-122.35106520103439),'/projects/grail/photocity3/user_seeds/886/img34078.jpg': (47.6513982561228,-122.35106330325351),'/projects/grail/photocity3/user_seeds/886/img34080.jpg': (47.6513933260296,-122.35105595694357),'/projects/grail/photocity3/user_seeds/886/img34082.jpg': (47.65138655336993,-122.35104637282899),'/projects/grail/photocity3/user_seeds/886/img34084.jpg': (47.65137837153514,-122.35103602664694),'/projects/grail/photocity3/user_seeds/886/img34086.jpg': (47.651370852084504,-122.35102831916284),'/projects/grail/photocity3/user_seeds/886/img34088.jpg': (47.6513640079366,-122.35102110705147),'/projects/grail/photocity3/user_seeds/886/img34090.jpg': (47.65135825009319,-122.35101445450913),'/projects/grail/photocity3/user_seeds/886/img34092.jpg': (47.65135316750022,-122.35100924299906),'/projects/grail/photocity3/user_seeds/886/img34094.jpg': (47.65134909171852,-122.35100636652109),'/projects/grail/photocity3/user_seeds/886/img34096.jpg': (47.65134717948085,-122.35100280187626),'/projects/grail/photocity3/user_seeds/886/img34098.jpg': (47.6513452593948,-122.35100200165579),'/projects/grail/photocity3/user_seeds/886/img34100.jpg': (47.65134472882267,-122.35100233446272),'/projects/grail/photocity3/user_seeds/886/img34102.jpg': (47.65131569208088,-122.3509165270241),'/projects/grail/photocity3/user_seeds/886/img34104.jpg': (47.651315730920814,-122.35091484022695),}","ff0000","18"
"261","Lima El Centro","-12.043863924008408","-12.047022200446197","-77.0287299156189","-77.0316481590271","-12.045443062227303","-77.030189037323","0","0",,"ff0000","26"
"262","Asilomar Social Hall","36.619359681731666","36.61865787102097","-121.93746507167816","-121.93817853927612","36.61900877637632","-121.93782180547714","0","0",,"ff0000","27"
"263","Asilomar Whitecaps","36.61994093116446","36.61954912647263","-121.93740606307983","-121.93804442882538","36.61974502881854","-121.9377252459526","0","0",,"ff0000","27"
"264","Asilomar Scripps","36.620345650403664","36.61989357026355","-121.93659603595734","-121.9372022151947","36.6201196103336","-121.93689912557602","0","0",,"ff0000","27"
"265","Asilomar Lodge","36.61994308393198","36.61954697369409","-121.93692594766617","-121.93735510110855","36.619745028813036","-121.93714052438736","0","0",,"ff0000","27"
"267","Natural History Museum","38.891767684066004","38.890648693365364","-77.02418088912964","-77.02793598175049","38.89120818871568","-77.02605843544006","0","0",,"ff0000","7"
"269","Carhuas, Peru","-14.21405088214795","-14.217961389151167","-76.1616039276123","-76.16576671600342","-14.216006135649558","-76.16368532180786","0","0",,"ff0000","28"
"270","Oregon Veterans Medal of Honor Memorial","44.93862641667436","44.93826092756401","-123.02928641438484","-123.02977055311203","44.938443672119185","-123.02952848374844","0","0",,"ff0000","21"
"271","Plaza Espanya, Barcelona, Spain","41.3759229837849","41.3738941506682","2.15046644210815","2.14792370796204","41.3749085672266","2.1491950750351","0","0",,"ff0000","41"
"272","Arc de Triumph, Barcelona, Spain","41.3915557573","41.3904289066","2.1817302704","2.1797561646","41.39099233196504","2.1807432174682617","0","0",,"ff0000","41"
"273","Port Veil, Barcelona, Spain","41.3813731467","41.380423225","2.1830821037","2.181622982","41.38089818585684","2.1823525428771973","0","0",,"ff0000","41"
"274","Barceloneta Beach, Barcelona, Spain","41.37697259830216","41.376377852366744","2.1912682056427","2.190660685300827","41.37667522533445","2.1909644454717636","0","0",,"ff0000","41"
"275","Northampton Guildhall","52.23744886064043","52.23690681277908","-0.894087553024292","-0.8956700563430786","52.237177836709755","-0.8948788046836853","0","0",,"ff0000","46"
"276","All Saints Church Turvey ","52","52","-1","-1","52.16310119628906","-0.6266070008277893","0","0",,"ff0000","45"
"277","Odawara Castle Keep","35.251454434019045","35.250722849127186","139.15400683879852","139.15335774421692","35.25108864157312","139.15368229150772","0","0",,"ff0000","43"
"278","Aqua City Odaiba","35.629090561857666","35.626535428403905","139.77594137191772","139.7711992263794","35.62781299513078","139.77357029914856","0","0",,"ff0000","43"
"279","Shinseiji Temple","35.7345688553503","35.733843833452774","139.73671942949295","139.73594158887863","35.734206344401535","139.7363305091858","0","0",,"ff0000","43"
"280","Nipponmaru Yokohama","35.45429475409732","35.45322416078788","139.63267385959625","139.6318370103836","35.4537594574426","139.63225543498993","0","0",,"ff0000","43"
"281","Meiji Memorial Picture Gallery","35.67912157131813","35.67831543050128","139.7185206413269","139.7167718410492","35.6787185009097","139.71764624118805","0","0",,"ff0000","43"
"282","Pacifico Yokohama","35.4616486896368","35.45661505233558","139.6388053894043","139.63350534439087","35.45913187098619","139.63615536689758","0","0",,"ff0000","43"
"283","Todai Faculty of Medicine Building 2","35.7112951891354","35.71042403671153","139.7628629207611","139.76179540157318","35.710859612923464","139.76232916116714","0","0",,"ff0000","43"
"284","Todai Yasuda Auditorium","35.71388245569941","35.712959063803694","139.7627556324005","139.7618007659912","35.71342075975156","139.76227819919586","0","0",,"ff0000","43"
"285","Todai Red Gate","35.710750719986294","35.71049590714686","139.76045966148376","139.76021826267242","35.71062331356657","139.7603389620781","0","0",,"ff0000","43"
"286","Temple in Honkomagome","35.72869010921519","35.72796285638582","139.75491285324097","139.7542369365692","35.728326482800504","139.7545748949051","0","0",,"ff0000","43"
"287","Meiji Jingu","35.67686435650859","35.67488597288086","139.70049619674683","139.69862401485443","35.67587516469472","139.69956010580063","0","0",,"ff0000","43"
"288","Tsukiji Hongan-ji","35.667268302231044","35.66564705653554","139.77370977401733","139.77120995521545","35.66645767938329","139.7724598646164","0","0",,"ff0000","43"
"289","Meiji Jingu Sake","35.67331717566996","35.672558912630656","139.7021484375","139.7015905380249","35.67293804415031","139.70186948776245","0","0",,"ff0000","43"
"290","Ueno Zoo Pagoda","35.71576840684839","35.71545263291931","139.77194219827652","139.77160692214966","35.71561051988385","139.7717745602131","0","0",,"ff0000","43"
"291","Hakone Stone Buddhas","35.21589703211763","35.21565817741195","139.03702229261398","139.0367567539215","35.215777604764796","139.03688952326775","0","0",,"ff0000","44"
"292","Hakone Flower Center","35.2202795625065","35.21948514446153","139.04409253902435","139.04284536838531","35.21988235348401","139.04346895370483","0","0",,"ff0000","44"
"293","Hakone Shrine","35.20502733570798","35.20439176407537","139.02580797672272","139.02482092380524","35.204709549891675","139.02531445026398","0","0",,"ff0000","44"
"294","Canal Fish","47.667338186890255","47.66674572013197","-122.3996901512146","-122.40063428878784","47.66704195351112","-122.40016222000122","0","0",,"ff0000","47"
"295","Canal Wall","47.66730206106093","47.666796296825105","-122.399582862854","-122.4006986618042","47.66704917894302","-122.4001407623291","0","0",,"ff0000","47"
"296","Canal Outdoors","47.667334574308434","47.66680352206298","-122.39969551563263","-122.40067720413208","47.66706904818571","-122.40018635988235","0","0",,"ff0000","47"
"298","Ryogoku Kakugikan","35.69778690015353","35.69608785624852","139.79433059692383","139.7920560836792","35.69693737820103","139.7931933403015","0","0",,"ff0000","43"
"299","Johnson Hall","47.65505396392984","47.65373143113213","-122.30813026428223","-122.30999708175659","47.65439269753098","-122.30906367301941","0","0",,"ff0000","58"
"300","Parrington Hall","47.65776396747659","47.65699795406709","-122.3093855381012","-122.31090903282166","47.65738096077184","-122.31014728546143","0","0",,"ff0000","58"
"301","Lewis Hall","47.65920457146353","47.65855887517029","-122.30468094348907","-122.30570280857086","47.65888172331691","-122.30519187602997","0","0",,"ff0000","58"
"302","Winterthur Kunstmuseum  - Switzerland","47.5024278076","47.5012916774","8.7309278944","8.7298044562","47.50185974252577","8.730216175317764","0","0",,"ff0000","48"
"303","Winterthur Oskar Reinhart Museum am Stadtgartenâ€Ž - Switzerland","47.5006628993807","47.5001990122073","8.72961401939392","8.72840166091919","47.500430955794","8.72900784015656","0","0",,"ff0000","48"
"304","Winterthur - Muenzkabinett","47.5031960859","47.5028518117","8.731212616","8.7308129668","47.50302394880485","8.731012791395187","0","0",,"ff0000","0"
"305","Winterthur Stadthaus - Switzerland","47.5012862413155","47.50049619039958","8.731834888458252","8.731019496917725","47.500891215857536","8.731427192687988","0","0",,"ff0000","48"
"306","Winterthur Muenzkabinett - Switzerland","47.50321782949474","47.50281194819561","8.731266260147095","8.730788826942444","47.50301488884517","8.73102754354477","0","0",,"ff0000","48"
"307","Where the capitol wall meets the sidewalk.","44.9388476076553","44.938268522166595","-123.02941650152206","-123.03034722805023","44.93855806491095","-123.02988186478615","0","0",,"ff0000","21"
"309","Clara Dickson","42.455214803360924","42.45394826401239","-76.47830843925476","-76.48002505302429","42.45458153368666","-76.47916674613953","0","0",,"ff0000","2"
"310","Sage Chapel","42.447536015499715","42.44697392291834","-76.48400008678436","-76.48502469062805","42.44725496920903","-76.48451238870621","0","0",,"ff0000","2"
"311","Goldwin Smith","42.44972892002358","42.448375186587434","-76.48292183876038","-76.48420929908752","42.44905205330551","-76.48356556892395","0","0",,"ff0000","2"
"312","Olive Tjaden","42.451114289448","42.4506788909306","-76.4848744869232","-76.4856898784637","42.4508965901893","-76.4852821826935","0","0",,"ff0000","2"
"313","White Hall","42.450548270785234","42.449895165972386","-76.48491203784943","-76.4857542514801","42.45022171837881","-76.48533314466476","0","0",,"ff0000","2"
"314","Willard Straight","42.44697808004572","42.44617808004572","-76.48503279380799","-76.48643279380798","42.44657808004572","-76.48573279380798","0","0",,"ff0000","2"
"315","Manchester Community Church 2","47.5538196676869","47.55362416401685","-122.55304008722304","-122.55328014492989","47.55372191585188","-122.55316011607648","0","0",,"ff0000","52"
"316","Obligatory Hydrant Synth","44.93805207559927","44.9378394255456","-122.972491979599","-122.97258719801904","44.93794575057244","-122.972539588809","0","0",,"ff0000","21"
"317","AU-Library","25.17644190175845","25.176019532620032","121.43494784832","121.43459916114809","25.17623071718924","121.43477350473404","0","0",,"ff0000","53"
"318","Boelter Hall: Northwest Entrance","34.0692937217","34.0684583071","-118.4424474835","-118.4432736039","34.0688760144203","-118.442860543728","0","0",,"ff0000","20"
"319","AU-Libraryå³å´","25.266230717189","25.086230717189","121.58477350473","121.28477350473","25.176230717189","121.43477350473","0","0",,"ff0000","53"
"320","AU-Libraryå¾Œå´","25.266230717189","25.086230717189","121.58477350473","121.28477350473","25.176230717189","121.43477350473","0","0",,"ff0000","53"
"321","åœ–æ›¸é¤¨å¾Œå´","25.176449184","25.1760171052","121.4349371195","121.4345723391","25.17623314458956","121.43475472927094","0","0",,"ff0000","53"
"322","Red Gym","43.0766231658514","43.07591001456969","-89.39804792404175","-89.39874529838562","43.076266590210544","-89.39839661121368","0","0",,"ff0000","54"
"323","Bristol, UK","51.4538464554873","51.450583756859","-2.59908199310303","-2.60328769683838","51.4522151061732","-2.6011848449707","0","0",,"ff0000","55"
"353","Orlean House","37.8618144522","37.8609589424","-84.6580266953","-84.6591103077","37.861386697303466","-84.65856850147247","0","0",,"ff0000","59"
"351","CSE Back Entrance","47.65368806883396","47.6529003141482","-122.30526566505432","-122.30732560157776","47.65329419149108","-122.30629563331604","0","0",,"ff0000","1"
"326","AU-Libraryå³å´å·¦","25.176449184","25.176009823","121.4349532127","121.4345830679","25.17622950346981","121.434768140316","0","0",,"ff0000","53"
"327","Science Hall","43.0761686308288","43.07549465889975","-89.40071940422058","-89.40144896507263","43.07583164486428","-89.4010841846466","0","0",,"ff0000","54"
"328","Pike Place Market","47.60930451685075","47.60850451685075","-122.33980989151","-122.34120989151","47.60890451685075","-122.34050989151","0","0",,"ff0000","56"
"329","Noland Hall","43.07168579450532","43.07134976449839","-89.40422102808952","-89.40478295087814","43.07151777950185","-89.40450198948383","0","0",,"ff0000","54"
"330","Grainger Hall","43.07318272212215","43.07216779351431","-89.40079987049103","-89.40232872962952","43.07267525781823","-89.40156430006027","0","0",,"ff0000","54"
"331","University Club","43.0747658204483","43.0743622126304","-89.3990617990494","-89.3994319438934","43.0745640165393","-89.3992468714714","0","0",,"ff0000","54"
"332","Chamberlin Hall","43.0743112716489","43.07355107043284","-89.40468907356262","-89.40603017807007","43.07393117104087","-89.40535962581635","0","0",,"ff0000","54"
"333","Chamberlin Hall","43.0743112716489","43.07355890760689","-89.4046676158905","-89.40611600875854","43.073935089627895","-89.40539181232452","0","0",,"ff0000","54"
"334","Law Building","43.07487945712135","43.07426424916687","-89.40166890621185","-89.4028490781784","43.07457185314411","-89.40225899219513","0","0",,"ff0000","54"
"335","Pyle Center","43.0766035738941","43.0759609542222","-89.3973451852798","-89.3980318307877","43.0762822640582","-89.3976885080338","0","0",,"ff0000","54"
"336","Dayton House","43.0708824543999","43.0705591560202","-89.4023421406746","-89.4030395150185","43.07072080521","-89.4026908278465","0","0",,"ff0000","54"
"337","Van Hise","43.076019730691705","43.075204691952","-89.40633058547974","-89.40746784210205","43.075612211321854","-89.4068992137909","0","0",,"ff0000","54"
"338","Lathrop Hall","43.07385867876182","43.073498169481816","-89.402414560318","-89.40354377031326","43.07367842412182","-89.40297916531563","0","0",,"ff0000","54"
"339","Pyle Center","43.07658790032372","43.07595703578888","-89.39735054969788","-89.39798891544342","43.0762724680563","-89.39766973257065","0","0",,"ff0000","54"
"340","Psychology Building","43.0729319305161","43.0722579229896","-89.405842423439","-89.406555891037","43.0725949267529","-89.406199157238","0","0",,"ff0000","54"
"341","Sterling Hall","43.07511064832293","43.07412318150432","-89.40523624420166","-89.40645396709442","43.074616914913626","-89.40584510564804","0","0",,"ff0000","54"
"342","Carillon Tower","43.07617842687776","43.07602756755004","-89.40489694476128","-89.40510883927345","43.0761029972139","-89.40500289201736","0","0",,"ff0000","54"
"343","Carillon Tower","43.0761412019","43.0760530373","-89.4049116969","-89.4051638246","43.07609711960804","-89.40503776073456","0","0",,"ff0000","54"
"344","Ag Hall","43.0760001385415","43.0754162895897","-89.4097638130188","-89.4107723236084","43.0757082140656","-89.4102680683136","0","0",,"ff0000","54"
"345","Bascom Hall","43.0757963798","43.0749382346","-89.4038254023","-89.4048982859","43.07536730721791","-89.4043618440628","0","0",,"ff0000","54"
"346","Lathrop Hall","43.07384888234201","43.07351580313723","-89.40240919589996","-89.40359473228455","43.073682342739616","-89.40300196409225","0","0",,"ff0000","54"
"347","Monument at Regent and East Campus Mall","43.0678394634","43.0677630437","-89.3989250064","-89.3990698457","43.067801253540445","-89.39899742603302","0","0",,"ff0000","54"
"348","UW Field 1/2 Building","43.06892696301147","43.06831561422536","-89.41231727600098","-89.41302537918091","43.06862128861842","-89.41267132759094","0","0",,"ff0000","54"
"349","Abe Lincoln","43.0755397212076","43.0751331796222","-89.4035692512989","-89.4040158390999","43.0753364504149","-89.4037925451994","0","0",,"ff0000","54"
"350","Memorial Library","43.07570625553623","43.075032278521824","-89.39738273620605","-89.39858436584473","43.07536926702903","-89.39798355102539","0","0",,"ff0000","54"
