"image_id","player_id","lat","lng","name"
"146283","670","38.88820944514995","-77.01977206674047","Air and Space Museum"
"146284","670","38.88819912219067","-77.01976058411576","Air and Space Museum"
"146285","670","38.88819918936859","-77.01976025313077","Air and Space Museum"
"146286","670","38.888188918922275","-77.0197471615966","Air and Space Museum"
"146287","670","38.88817737773386","-77.01972925853352","Air and Space Museum"
"146288","670","38.888157054028554","-77.01967487318525","Air and Space Museum"
"146289","670","38.888165076032834","-77.0197020554339","Air and Space Museum"
"146290","670","38.88815698458843","-77.01967482937901","Air and Space Museum"
"146291","670","38.88815644768244","-77.01967527452761","Air and Space Museum"
"146292","670","38.88826166435226","-77.0197523377752","Air and Space Museum"
"146293","670","38.88821480371482","-77.01972563946715","Air and Space Museum"
"146294","670","38.88823470674033","-77.0197445118782","Air and Space Museum"
"146295","670","38.88819904014241","-77.0197028981815","Air and Space Museum"
"146296","670","38.88819189128159","-77.01967679907351","Air and Space Museum"
"146297","670","38.8881916479176","-77.01967715769743","Air and Space Museum"
"146298","670","38.88818824049645","-77.01967485681197","Air and Space Museum"
"146299","670","38.888192828479106","-77.01972140659129","Air and Space Museum"
"146300","670","38.88819259616904","-77.01972107209441","Air and Space Museum"
"146301","670","38.8882121657456","-77.01974261817055","Air and Space Museum"
"146302","670","38.88823470271468","-77.01975954699977","Air and Space Museum"
"146303","670","38.888234746090795","-77.01976036338094","Air and Space Museum"
"146304","670","38.88827506090602","-77.01975190926981","Air and Space Museum"
"146305","670","38.888275195019645","-77.01975286045923","Air and Space Museum"
"146306","670","38.88828051269079","-77.01973510340872","Air and Space Museum"
"146307","670","38.88828058282789","-77.01973616340366","Air and Space Museum"
"146308","670","38.88815699177894","-77.01971650890376","Air and Space Museum"
"146309","670","38.88815683370667","-77.01971693226461","Air and Space Museum"
"146310","670","38.88816347413382","-77.01976844934147","Air and Space Museum"
"146311","670","38.88816369593493","-77.01976838872952","Air and Space Museum"
"146312","670","38.88817967107573","-77.01984402645732","Air and Space Museum"
"146313","670","38.888179615039434","-77.01984402569606","Air and Space Museum"
"146314","670","38.88818027051589","-77.01984293541963","Air and Space Museum"
"146315","670","38.888209605523656","-77.01987232081184","Air and Space Museum"
