"flag_id","model_id","latitude","longitude","omit","winning_team_id","winning_player_id","team1","team2","team3","team4","disputed","snapshot_id","collectable","collector"
"1506","167","47.65248407565597","-122.3059378339088","0","1","0","7452","396","0","0","0","0","0","0"
"1507","168","45.52361521294358","-122.67049139398578","0","1","0","1001","0","0","0","1","0","0","0"
"1508","168","45.52341851840713","-122.67050822913836","0","1","0","3680","0","0","0","0","0","0","0"
"1509","169","47.6585312088364","-122.30606987134334","0","1","0","37396","298","0","0","0","0","0","0"
"1510","169","47.658574685822444","-122.30588427744321","0","1","0","5086","0","0","0","0","0","0","0"
"1511","169","47.65861455068129","-122.30622089988783","0","1","0","63569","290","0","0","0","0","0","0"
"1512","170","47.65705044276677","-122.30676545672033","0","2","0","0","81478","0","40613","0","0","0","0"
"1513","170","47.65716705871287","-122.30666745473505","0","2","0","0","2084","0","101","0","0","0","0"
"1514","170","47.6569969391687","-122.30662926767816","0","4","0","0","20645","0","50615","0","0","0","0"
"1515","170","47.657294785347126","-122.30644731305989","0","2","0","0","1141","0","0","1","0","0","0"
"1516","170","47.65713643704863","-122.30694486949221","0","2","0","0","2413","0","0","0","0","0","0"
"1517","171","47.65771798371211","-122.30751531159845","0","2","0","0","32090","419","10752","0","0","0","0"
"1518","171","47.65778833472708","-122.30764282669392","0","2","0","0","61049","2593","14843","0","0","0","0"
"1519","171","47.65791046086651","-122.3075149922599","0","2","0","0","52686","0","40040","0","0","0","0"
"1520","171","47.65797512882843","-122.30739263724494","0","2","0","0","20244","0","16483","0","0","0","0"
"1521","171","47.65803947643664","-122.30727058226832","0","4","0","0","1840","0","4941","0","0","0","0"
"1522","171","47.65792100944591","-122.30770575791867","0","2","0","0","9418","2065","446","0","0","0","0"
"1523","169","47.65843435965527","-122.30596146979352","0","1","0","2881","0","0","0","0","45826","0","0"
"1524","131","47.65622896564328","-122.31226731255246","0","4","0","0","0","0","5464","0","45837","0","0"
"1525","114","47.65503932653525","-122.30859107814635","0","2","0","0","116","52","40","1","45886","0","0"
"1526","131","47.65609426412826","-122.31227860661686","0","4","0","0","0","0","801","1","45917","0","0"
"1527","160","47.651630882332924","-122.3042708712664","0","1","0","171","0","0","0","1","0","0","0"
"1528","160","47.651710867204066","-122.30439761215187","0","1","0","1169","47","0","0","1","0","0","0"
"1529","125","47.652697","-122.304993","0","1","0","527","0","0","268","1","0","0","0"
"1530","160","47.651685","-122.304424","0","1","0","1765","115","0","0","1","0","0","0"
"1531","156","47.652170707962156","-122.31261570266471","0","1","0","6042","0","0","0","0","46010","0","0"
"1532","156","47.6523360083829","-122.31265011155331","0","1","0","528","0","0","0","1","46070","0","0"
"1533","166","47.653610079713616","-122.3072669284816","0","3","0","0","930","17979","3355","0","46184","0","0"
"1534","166","47.65369188739648","-122.30668921882157","0","3","0","0","748","14116","2885","0","46232","0","0"
"1535","166","47.653372709639385","-122.30629870663013","0","3","0","0","405","15572","5132","0","46287","0","0"
"1536","166","47.6532400045919","-122.30692553022772","0","3","0","0","37","841","0","1","46320","0","0"
"1537","166","47.6533127978968","-122.30729862322225","0","0","0","0","11","31","0","1","46320","0","0"
"1538","166","47.65385173090574","-122.30724651528426","0","3","0","0","0","357","0","1","46354","0","0"
"1539","166","47.65346670449763","-122.30639844481497","0","3","0","0","213","7825","996","0","46484","0","0"
"1540","116","47.65603655565664","-122.30969230930278","0","3","0","751","0","827","0","1","46714","0","0"
"1541","166","47.65369439139282","-122.30635010732348","0","3","0","0","1702","5932","1738","0","46754","0","0"
"1542","166","47.65385686982555","-122.30644336170492","0","3","0","0","24","5043","2022","0","46774","0","0"
"1543","166","47.65342243987887","-122.3066922499173","0","3","0","0","119","7600","1385","0","46909","0","0"
"1544","166","47.653459285913264","-122.30653344527265","0","3","0","0","100","7016","2850","0","46909","0","0"
"1545","96","42.44365111334668","-76.48131331028046","0","2","0","1781","12673","0","1303","0","47065","0","0"
"1546","97","42.44432090948156","-76.48510597955266","0","4","0","0","0","0","5296","0","47203","0","0"
"1547","155","47.65598929012046","-122.31055804178955","0","3","0","104155","1022","136720","1600","0","47223","0","0"
"1548","155","47.65587498547395","-122.31093763916626","0","3","0","3193","655","5503","184","0","47242","0","0"
"1549","84","42.44576905170587","-76.47493667572057","0","4","0","0","0","0","24426","0","47321","0","0"
"1550","131","47.6563525129357","-122.31267035373008","0","4","0","0","11","0","103","1","47494","0","0"
"1551","155","47.65559142269057","-122.31029993286243","0","3","0","0","0","1683","68","1","47496","0","0"
"1552","131","47.65617689452486","-122.3124074325459","0","0","0","0","0","0","0","1","47841","0","0"
"1553","166","47.65338042305399","-122.3068452121255","0","3","0","0","163","8577","47","0","47886","0","0"
"1554","96","42.44341589153371","-76.48160477494392","0","2","0","138","1135","0","0","1","48083","0","0"
"1555","172","42.447739374097274","-76.4878275307218","0","4","0","0","0","4288","113993","0","0","0","0"
"1556","172","42.447361765343906","-76.48781290438957","0","4","0","0","0","2603","99858","0","0","0","0"
"1557","172","42.44759501464379","-76.48785661844647","0","4","0","0","0","7387","170560","0","0","0","0"
"1558","163","47.65333885901014","-122.31124474343372","0","1","0","776","59","0","0","1","48103","0","0"
"1559","85","42.445198894454855","-76.47618852687764","0","4","0","0","0","0","115","1","48027","0","0"
"1560","85","42.445352334334665","-76.47610512970952","0","4","0","0","0","0","2448","0","48027","0","0"
"1561","169","47.65858164629477","-122.30636508018512","0","1","0","60991","225","0","0","0","48130","0","0"
"1562","166","47.65342539491189","-122.30617433865217","0","3","0","0","41","929","239","1","48132","0","0"
"1563","81","47.65938067044165","-122.3067507783541","0","1","0","415","47","0","0","1","48138","0","0"
"1564","84","42.445802316129075","-76.47418675036475","0","4","0","0","0","6706","11138","0","48206","0","0"
"1565","172","42.44737310576871","-76.48794957189666","0","4","0","0","0","412","48414","0","48224","0","0"
"1566","172","42.447531189074546","-76.48810269387509","0","4","0","0","0","0","1719","1","48283","0","0"
"1567","85","42.44551918701165","-76.4754317223879","0","0","0","0","0","0","87","1","48347","0","0"
"1568","85","42.445531298548644","-76.47632041655368","0","4","0","0","0","0","5788","0","48624","0","0"
"1569","172","42.44767441677584","-76.48799049529455","0","4","0","0","0","0","927","1","48699","0","0"
"1570","120","47.65409344373242","-122.30636882272829","0","4","0","1724","230","4675","22273","0","48718","0","0"
"1571","85","42.44554580636923","-76.47646916623066","0","4","0","0","0","0","15240","0","48755","0","0"
"1572","85","42.445227319019764","-76.47583273455339","0","0","0","0","0","0","0","1","48777","0","0"
"1573","85","42.44526705506271","-76.47636019568048","0","0","0","0","0","0","12","1","48777","0","0"
"1574","120","47.65396066396648","-122.3061812377762","0","4","0","0","0","754","5169","0","48779","0","0"
"1575","163","47.65353630766522","-122.31163010060084","0","1","0","488","0","0","0","1","48790","0","0"
"1576","85","42.44555712733064","-76.4766164174082","0","4","0","0","0","0","8835","0","48918","0","0"
"1577","80","42.44794530250784","-76.48302178790318","0","4","0","0","0","0","40142","0","48950","0","0"
"1578","84","42.44539179531612","-76.47474371025608","0","4","0","0","0","0","8570","0","49092","0","0"
"1579","173","47.65771743746217","-122.30482656302772","0","1","0","35487","2716","0","0","0","0","0","0"
"1580","173","47.65764137422245","-122.30471006019933","0","1","0","20355","10569","0","0","0","0","0","0"
"1581","174","47.65894270498496","-122.30706989082464","0","1","0","29719","0","0","0","0","0","0","0"
"1582","174","47.65900240054215","-122.30719460266006","0","1","0","5074","0","0","0","0","0","0","0"
"1583","174","47.65885818531307","-122.30696456230916","0","1","0","30937","0","0","0","0","0","0","0"
"1584","174","47.65902687075394","-122.30692253585644","0","1","0","55754","27","0","0","0","0","0","0"
"1663","79","42.44913217941087","-76.47979008657195","0","4","0","223","0","0","1315","1","53955","0","0"
"1662","79","42.449192512103274","-76.47998049219483","0","1","0","7907","0","0","7589","0","53640","0","0"
"1587","85","42.445605288972516","-76.47676393132654","0","0","0","0","0","0","91","1","49168","0","0"
"1588","133","42.444855885947966","-76.48286281552208","0","4","0","0","0","0","206","1","49308","0","0"
"1589","174","47.659081689165994","-122.3070703011998","0","1","0","38909","21","0","0","0","49562","0","0"
"1590","174","47.658916573565655","-122.30683821182875","0","1","0","32682","0","0","0","0","49571","0","0"
"1591","114","47.65465379808797","-122.3073533604307","0","4","0","301","3233","4277","13870","0","49727","0","0"
"1592","167","47.65254568678089","-122.30614784327163","0","1","0","7442","16","0","0","0","50516","0","0"
"1593","177","47.6561592447775","-122.30315196213466","0","1","0","22706","5979","0","0","0","0","0","0"
"1594","177","47.656119993101214","-122.30297305172896","0","1","0","8337","5128","0","0","0","0","0","0"
"1595","178","47.65528438336227","-122.31683452408276","0","1","0","1831","0","0","0","1","0","0","0"
"1596","178","47.65528209377019","-122.31659785709867","0","1","0","2270","0","0","0","0","0","0","0"
"1597","178","47.655282869558874","-122.31702473519691","0","1","0","291","0","0","0","1","0","0","0"
"1598","80","42.447817721989026","-76.48306672508605","0","4","0","0","0","0","35456","0","50676","0","0"
"1599","108","42.45304065577422","-76.47780503926775","0","1","0","7471","2419","0","5776","0","50745","0","0"
"1600","120","47.65393693161781","-122.30603116294589","0","4","0","0","0","23","2655","0","50737","0","0"
"1601","100","42.4536531632925","-76.47858922682377","0","1","0","150369","0","115","2720","0","50891","0","0"
"1602","90","42.448483558585366","-76.4854664003544","0","4","0","0","0","18802","24024","0","50913","0","0"
"1603","90","42.44869349391385","-76.48548458913834","0","4","0","0","0","10034","34882","0","50913","0","0"
"1604","178","47.655300253689475","-122.31646189792572","0","1","0","2172","0","0","0","0","50986","0","0"
"1605","152","47.65767195024418","-122.30800836353727","0","0","0","0","37","0","0","1","51037","0","0"
"1606","80","42.447675823265854","-76.48354126363957","0","4","0","0","0","136","6944","0","51049","0","0"
"1607","170","47.65724230258475","-122.30679171566352","0","2","0","0","764","0","0","1","51051","0","0"
"1608","179","42.44889103562559","-76.47948302879642","0","3","0","0","0","839","0","1","0","0","0"
"1609","179","42.448760174551545","-76.47958454477362","0","3","0","0","0","1063","0","1","0","0","0"
"1610","179","42.448624591821634","-76.47957935817263","0","3","0","0","0","796","319","1","0","0","0"
"1611","179","42.44887268641569","-76.4796625957868","0","3","0","0","0","912","0","1","0","0","0"
"1612","179","42.44889038320568","-76.47934794755258","0","3","0","0","0","132","0","1","0","0","0"
"1613","179","42.44900554640359","-76.47917977573871","0","0","0","0","0","0","0","1","0","0","0"
"1614","104","42.44909293369484","-76.48398151450925","0","1","0","18637","6627","34","1185","0","51155","0","0"
"1615","97","42.444655058876855","-76.48492891280357","0","4","0","0","0","0","4502","0","51260","0","0"
"1616","172","42.44750265723278","-76.48824170089821","0","4","0","0","0","0","25577","0","51307","0","0"
"1617","172","42.44735636759397","-76.48824074808373","0","4","0","0","0","0","43185","0","51450","0","0"
"1618","172","42.44723601567143","-76.48816555826204","0","4","0","0","0","0","14866","0","51450","0","0"
"1619","90","42.4487732842037","-76.48561652750031","0","3","0","0","0","326","263","1","51523","0","0"
"1620","97","42.44458289651404","-76.48509986106681","0","4","0","0","0","0","1173","1","51738","0","0"
"1621","172","42.44710213532516","-76.48818906697149","0","4","0","0","0","0","3058","0","51742","0","0"
"1622","132","42.44412673092274","-76.48584675993975","0","4","0","0","0","0","1585","1","51902","0","0"
"1623","132","42.44416536978776","-76.48566193324882","0","4","0","0","0","0","26229","0","51930","0","0"
"1624","180","47.66083663068924","-122.30693022095147","0","1","0","17198","10644","0","0","0","0","0","0"
"1625","180","47.66075193802702","-122.30717348293621","0","1","0","1729","84","0","0","1","0","0","0"
"1626","180","47.66086860430448","-122.30706280689174","0","1","0","11581","2934","0","0","0","0","0","0"
"1627","180","47.660693489567606","-122.3069389375539","0","1","0","9848","5106","0","0","0","0","0","0"
"1628","155","47.65574984518442","-122.31085243576369","0","2","0","631","1294","140","1132","1","52341","0","0"
"1629","114","47.655298859005384","-122.30839184270336","0","4","0","0","0","71","501","1","52380","0","0"
"1630","114","47.65529866695804","-122.30853474061013","0","4","0","0","0","22","1331","1","52380","0","0"
"1631","114","47.654533079578634","-122.30773795260784","0","0","0","0","0","0","0","1","52621","0","0"
"1632","107","42.45005485029919","-76.48347708092888","0","4","0","0","0","11","148","1","52640","0","0"
"1633","181","42.446362547173784","-76.48827266710714","0","4","0","0","0","0","48702","0","0","0","0"
"1634","181","42.446528263553276","-76.48830754574469","0","4","0","0","0","0","58280","0","0","0","0"
"1635","181","42.44669495692731","-76.48817557233832","0","4","0","0","0","0","258","1","0","0","0"
"1636","90","42.44834930057067","-76.48545110404098","0","4","0","0","0","15265","149840","0","52824","0","0"
"1637","181","42.44629394773633","-76.48796709161371","0","0","0","0","0","0","76","1","52861","0","0"
"1638","105","42.45046404233076","-76.48596038592864","0","4","0","0","0","137","4243","0","52862","0","0"
"1639","105","42.450583022948585","-76.48628551703189","0","4","0","0","0","61","840","1","52933","0","0"
"1640","95","42.44423294877301","-76.4779430489128","0","0","0","0","0","0","0","1","52943","0","0"
"1641","95","42.44337817124815","-76.47938310061761","0","0","0","0","0","0","0","1","52943","0","0"
"1642","120","47.65437824289817","-122.30628577651487","0","4","0","37","263","96","24911","0","53014","0","0"
"1643","172","42.44750005061792","-76.48775664721896","0","4","0","0","0","3921","16988","0","53074","0","0"
"1644","165","47.65605256125676","-122.30440648675349","0","1","0","17949","0","0","2060","0","53247","0","0"
"1645","106","42.45091880428718","-76.48504912595313","0","4","0","0","0","29759","76644","0","53358","0","0"
"1646","183","42.44890985608006","-76.48804898022522","0","4","0","0","0","0","305912","0","0","0","0"
"1647","183","42.4489460142857","-76.48817940873289","0","4","0","0","0","0","51041","0","0","0","0"
"1648","183","42.4488012102546","-76.48796572416728","0","4","0","0","0","0","49705","0","0","0","0"
"1649","183","42.44903857019957","-76.48800003848622","0","4","0","0","0","0","95923","0","0","0","0"
"1650","183","42.44894290619272","-76.48787747040645","0","4","0","0","0","0","113758","0","0","0","0"
"1651","182","42.45397598431148","-76.48276652257923","0","4","0","0","0","0","268188","0","0","0","0"
"1652","182","42.45382934399004","-76.48275914145962","0","4","0","0","0","0","192128","0","0","0","0"
"1653","182","42.453936447561716","-76.48237674210525","0","4","0","0","0","0","60090","0","0","0","0"
"1654","182","42.453857397765894","-76.4824917346559","0","4","0","0","0","0","184450","0","0","0","0"
"1655","182","42.4538213724521","-76.4826225916708","0","4","0","0","0","0","105829","0","0","0","0"
"1656","182","42.45380450334708","-76.48232860545649","0","4","0","0","0","0","46275","0","0","0","0"
"1657","182","42.45404516222559","-76.4825389237033","0","4","0","0","0","0","9125","0","0","0","0"
"1658","184","42.44856614989366","-76.48790401561976","0","4","0","0","0","0","233426","0","0","0","0"
"1659","184","42.448418643678124","-76.48789621941572","0","4","0","0","0","0","234609","0","0","0","0"
"1660","184","42.44828314679071","-76.48788812213736","0","4","0","0","0","0","32559","0","0","0","0"
"1661","139","47.66040281170002","-122.31089817390446","0","1","0","2050","0","0","0","0","53617","0","0"
"1664","172","42.44735326137987","-76.4880982195687","0","4","0","0","0","0","315","1","54349","0","0"
"1665","156","47.65204476641807","-122.31242033636987","0","1","0","21792","1327","0","0","0","54373","0","0"
"1666","156","47.652028334198846","-122.31260377619971","0","1","0","1478","0","0","0","1","54385","0","0"
"1667","156","47.65191797602605","-122.3127235094019","0","1","0","639","0","0","0","1","54385","0","0"
"1668","156","47.65177029084162","-122.31288251368697","0","0","0","35","0","0","0","1","54385","0","0"
"1669","185","42.44573881945873","-76.47997901624126","0","4","0","0","0","0","33993","0","0","0","0"
"1670","185","42.44591522494086","-76.47995490422076","0","4","0","0","0","0","21651","0","0","0","0"
"1671","185","42.44602443451466","-76.48009483878174","0","4","0","0","0","0","2399","0","0","0","0"
"1672","185","42.445873688255595","-76.4800966913918","0","4","0","0","0","0","2670","0","0","0","0"
"1673","185","42.445697705810396","-76.48010869629893","0","4","0","0","0","0","5430","0","0","0","0"
"1674","185","42.4455840860261","-76.47990489617857","0","4","0","0","0","0","1226","1","0","0","0"
"1675","185","42.446128734169406","-76.47998390011533","0","4","0","0","0","0","26545","0","0","0","0"
"1676","185","42.446251134639354","-76.48009265059162","0","4","0","0","0","0","2309","0","0","0","0"
"1677","135","42.44703223653143","-76.48487259239486","0","4","0","0","0","354","1264","1","54498","0","0"
"1678","136","42.446456509574055","-76.48531603708045","0","4","0","35","0","121","577","1","54632","0","0"
"1679","111","42.456090386008334","-76.47752937645372","0","2","0","0","551","0","436","1","54715","0","0"
"1680","166","47.65383391256734","-122.30657997029175","0","3","0","0","0","598","0","1","54720","0","0"
"1681","156","47.65190595414913","-122.31254079526752","0","1","0","2643","45","0","0","0","54838","0","0"
"1682","108","42.453038361924186","-76.47715110173745","0","4","0","0","1570","13","5310","0","54997","0","0"
"1683","132","42.44423416309966","-76.48539733401785","0","4","0","0","0","0","4537","0","55303","0","0"
"1684","111","42.45586758261096","-76.47789917292465","0","4","0","0","0","0","4937","0","55450","0","0"
"1685","186","42.45490271518539","-76.47794774895836","0","4","0","0","5686","0","19731","0","0","0","0"
"1686","186","42.454874665115895","-76.47771836616548","0","4","0","0","5465","0","16275","0","0","0","0"
"1687","186","42.45488986385661","-76.47808837683705","0","2","0","0","24264","0","20626","0","0","0","0"
"1688","186","42.45474332769537","-76.47795750570558","0","4","0","0","1815","0","5130","0","0","0","0"
"1689","186","42.454823442318265","-76.47758984473343","0","4","0","0","1957","0","9274","0","0","0","0"
"1690","186","42.45470783365306","-76.47767726468564","0","4","0","0","357","0","2117","0","0","0","0"
"1691","105","42.45059119382331","-76.48609246845062","0","4","0","0","0","0","4376","0","55508","0","0"
"1692","79","42.4489883508555","-76.47980934625231","0","4","0","12","0","0","220","1","55703","0","0"
"1693","172","42.44787916178742","-76.48791098447035","0","0","0","0","0","0","0","1","55785","0","0"
"1694","187","42.449131905816984","-76.47811790685344","0","4","0","0","0","0","70685","0","0","0","0"
"1695","187","42.44913659419411","-76.47826418724172","0","4","0","0","0","0","26297","0","0","0","0"
"1696","187","42.44920829519567","-76.47799418628937","0","4","0","0","0","0","28724","0","0","0","0"
"1697","189","42.45354223657998","-76.47640874634855","0","2","0","0","14799","0","1073","0","0","0","0"
"1698","189","42.45367692688698","-76.47635920630404","0","2","0","0","28833","0","690","0","0","0","0"
"1699","190","47.6518814677092","-122.30481617307603","0","1","0","5895","174","0","0","0","0","0","0"
"1700","190","47.651876567833376","-122.30495627926636","0","1","0","6455","113","0","0","0","0","0","0"
"1701","190","47.652034335972694","-122.30488585947634","0","1","0","437","0","0","0","1","0","0","0"
"1702","109","42.45274542975723","-76.4742895850233","0","4","0","184","0","0","3200","0","56053","0","0"
"1703","191","47.654614362827004","-122.30395098630058","0","1","0","11894","764","0","0","0","0","0","0"
"1704","192","47.651362170118134","-122.30744085653497","0","1","0","10458","553","0","0","0","0","0","0"
"1705","193","42.45452471475684","-76.48134318803112","0","1","0","9925","0","0","0","0","0","0","0"
"1706","193","42.45448221847716","-76.48118094123676","0","1","0","9505","0","0","0","0","0","0","0"
"1707","193","42.4546729531046","-76.48116400754178","0","1","0","3303","0","0","0","0","0","0","0"
"1708","165","47.65601657001322","-122.30453664083299","0","1","0","1167","0","0","53","1","56266","0","0"
"1709","137","42.45425137961825","-76.48047217178494","0","1","0","17966","0","0","6579","0","0","0","0"
"1710","137","42.45431433220914","-76.48064470401783","0","4","0","274","0","0","1110","1","0","0","0"
"1711","89","42.44780448773454","-76.48483770757515","0","3","0","0","0","430","0","1","56296","0","0"
"1712","145","47.65348005686216","-122.3039843506702","0","1","0","21814","2115","0","0","0","56411","0","0"
"1713","165","47.65633466855939","-122.30440776888015","0","4","0","61","0","0","720","1","56557","0","0"
"1714","89","42.448111595151985","-76.4839332486939","0","0","0","0","11","11","0","1","56622","0","0"
"1715","165","47.65621248512349","-122.30457757492047","0","1","0","5389","0","0","0","0","56641","0","0"
"1716","106","42.45076090231408","-76.48500190155784","0","4","0","0","0","322","13127","0","56864","0","0"
"1717","90","42.44862799913242","-76.48561223757889","0","3","0","0","0","208","0","1","57068","0","0"
"1718","145","47.653588484789445","-122.30389377618816","0","2","0","352","520","0","0","1","57150","0","0"
"1719","92","42.45084614525294","-76.48334293453436","0","3","0","0","0","6580","0","0","57152","0","0"
"1720","132","42.44434141454843","-76.48572494761063","0","4","0","0","0","0","1744","1","57161","0","0"
"1721","120","47.654434413939065","-122.30641405828409","0","4","0","30","131","0","1220","1","57339","0","0"
"1722","193","42.45452109116647","-76.48097667724133","0","1","0","1062","0","0","0","1","57522","0","0"
"1723","166","47.6536552031454","-122.30622021287905","0","3","0","0","87","3423","850","0","57779","0","0"
"1724","89","42.447705482326185","-76.48444798322355","0","2","0","0","2612","65","0","0","57857","0","0"
"1725","135","42.44727158716033","-76.4847505902305","0","2","0","0","65137","960","1276","0","57897","0","0"
"1726","111","42.45611455997946","-76.47792815786742","0","2","0","0","8433","0","0","0","57909","0","0"
"1727","186","42.45475608821608","-76.47818939325327","0","4","0","0","5061","0","7701","0","58021","0","0"
"1728","166","47.65361796025096","-122.306073699439","0","3","0","0","55","3242","0","0","58044","0","0"
"1729","161","47.654647923318784","-122.30870698086295","0","3","0","0","834","7577","3889","0","58058","0","0"
"1730","189","42.45343432631426","-76.4764915922716","0","2","0","0","4077","0","180","0","58092","0","0"
"1731","186","42.45491089797578","-76.47822415354803","0","2","0","0","86443","0","44099","0","58113","0","0"
"1732","161","47.65424727516269","-122.30858444769818","0","4","0","0","0","0","1040","1","58293","0","0"
"1733","185","42.44565517967148","-76.4802533195268","0","0","0","0","0","0","16","1","58502","0","0"
"1734","88","42.45405515321845","-76.47640854906916","0","4","0","0","19393","209","30728","0","58657","0","0"
"1735","145","47.65326459060364","-122.30371234291941","0","2","0","52","120","0","0","1","59035","0","0"
"1736","88","42.454085308833626","-76.47679550061306","0","2","0","0","64812","31","3630","0","59119","0","0"
"1737","188","42.453121111550644","-76.47929594393804","0","4","0","8861","0","0","33955","0","0","0","0"
"1738","188","42.4530487560005","-76.47946870015066","0","4","0","14129","0","0","36396","0","0","0","0"
"1739","188","42.45295189188631","-76.47958947352676","0","4","0","13903","0","0","24096","0","0","0","0"
"1740","188","42.453077245997335","-76.47894657523943","0","4","0","637","0","0","2306","0","0","0","0"
"1741","188","42.45316514721935","-76.4791653341796","0","4","0","2147","0","0","20957","0","0","0","0"
"1742","188","42.45300164865292","-76.47910367532305","0","4","0","552","0","0","3037","0","0","0","0"
"1743","194","42.4473025372754","-76.4836465376461","0","4","0","0","0","0","9264","0","0","0","0"
"1744","194","42.447170766461014","-76.48368501406276","0","4","0","0","0","0","9551","0","0","0","0"
"1745","122","42.4473025372754","-76.4836465376461","0","0","0","0","0","0","0","1","0","0","0"
"1746","122","42.447170766461014","-76.48368501406276","0","0","0","0","0","0","0","1","0","0","0"
"1747","189","42.45353966940873","-76.47658712266224","0","2","0","0","10531","0","206","0","59646","0","0"
"1748","88","42.453916860604934","-76.47641178196609","0","2","0","0","1196","0","92","1","59970","0","0"
"1749","196","42.45552496705865","-76.47823875032154","0","2","0","0","9729","0","148","0","0","0","0"
"1750","196","42.455559822223336","-76.478379379091","0","2","0","0","13816","0","691","0","0","0","0"
"1751","196","42.45539906187102","-76.47848051029813","0","2","0","0","650","0","0","1","0","0","0"
"1752","189","42.45365185005099","-76.47650900772153","0","2","0","0","20760","0","137","0","60223","0","0"
"1753","113","47.65623763940235","-122.3095586328683","0","3","0","12","0","159","0","1","60211","0","0"
"1754","160","47.65161943075245","-122.30455431414481","0","1","0","3736","788","0","0","0","60562","0","0"
"1755","188","42.45296906865903","-76.47935748118854","0","4","0","446","0","0","13207","0","60616","0","0"
"1756","189","42.453756761414766","-76.4761373163035","0","2","0","0","31918","0","0","0","60900","0","0"
"1757","88","42.45391073000956","-76.47657691410522","0","2","0","0","4515","0","1172","0","60951","0","0"
"1758","158","47.65291004460093","-122.3112311582836","0","2","0","0","810","0","0","1","61015","0","0"
"1759","192","47.65137720515922","-122.30757899759955","0","1","0","2479","0","0","0","0","61045","0","0"
"1760","156","47.65172465403574","-122.31252352198679","0","1","0","126","0","0","0","1","61089","0","0"
"1761","128","47.65242111085605","-122.31000029318314","0","0","0","0","0","0","0","1","61132","0","0"
"1762","188","42.45320558592835","-76.47903591656166","0","4","0","3125","0","0","14214","0","61192","0","0"
"1763","116","47.65602586528074","-122.31092021600736","0","3","0","76","63","3416","19","0","61496","0","0"
"1764","188","42.45342877170932","-76.47906196443198","0","4","0","0","0","0","206","1","61610","0","0"
"1765","72","42.447681086622296","-76.48511821140585","0","2","0","0","37539","2315","11801","0","61731","0","0"
"1766","156","47.65241976753196","-122.31244515620436","0","1","0","191","0","0","0","1","62094","0","0"
"1767","197","47.65697791012266","-122.30875112652465","0","2","0","0","351","0","0","1","0","0","0"
"1768","197","47.656884655519704","-122.30857375745664","0","2","0","0","100","0","0","1","0","0","0"
"1769","198","47.65634612622025","-122.31181147868453","0","2","0","0","26914","0","0","0","0","0","0"
"1770","115","47.6566492444111","-122.30746577511593","0","3","0","0","0","1758","0","1","62154","0","0"
"1771","115","47.656831815677606","-122.30716563094983","0","3","0","0","0","1582","0","1","62154","0","0"
"1772","163","47.65329979285098","-122.31168933580989","0","0","0","0","82","0","0","1","62255","0","0"
"1773","199","42.45605401808461","-76.47664441043561","0","0","0","0","0","0","0","1","0","0","0"
"1774","199","42.45616909118792","-76.47656846046854","0","0","0","0","0","0","0","1","0","0","0"
"1775","199","42.45604520244434","-76.47679733828593","0","0","0","0","0","0","0","1","0","0","0"
"1776","200","47.655522572125996","-122.31476688580923","0","0","0","0","0","0","0","1","0","0","0"
"1777","200","47.65585507003997","-122.3150071015128","0","0","0","0","0","0","0","1","0","0","0"
"1778","200","47.65554261734475","-122.31451199639524","0","0","0","0","0","0","0","1","0","0","0"
"1779","201","47.65040588238629","-122.3073349406418","0","2","0","0","364","0","0","1","0","0","0"
"1780","201","47.650250640096246","-122.30725891207355","0","2","0","0","305","0","0","1","0","0","0"
"1781","201","47.6505018466831","-122.30670910314674","0","2","0","0","393","0","0","1","0","0","0"
"1782","194","42.44701486130114","-76.48365351532094","0","4","0","0","0","0","4010","0","62565","0","0"
"1783","80","42.44761644732855","-76.48371982956624","0","4","0","0","0","195","5904","0","62818","0","0"
"1784","135","42.447402835047505","-76.48445416432168","0","2","0","0","13161","0","0","0","62840","0","0"
"1785","166","47.65358075927781","-122.30591983119302","0","3","0","0","13","3332","0","0","62985","0","0"
"1786","198","47.65638745513735","-122.31194510465825","0","2","0","0","11910","0","0","0","63173","0","0"
"1787","166","47.65375292928236","-122.3060336845229","0","3","0","0","0","367","0","1","63297","0","0"
"1788","122","47.65542713159354","-122.30545417565187","0","1","0","196","0","0","0","1","63466","0","0"
"1789","186","42.45507356234846","-76.47805679501163","0","0","0","0","0","0","0","1","63503","0","0"
"1790","166","47.653540178352124","-122.30569251085885","0","3","0","0","27","309","0","1","63504","0","0"
"1791","194","42.447365068565844","-76.48352416218245","0","4","0","0","0","0","2296","0","63559","0","0"
"1792","124","47.65069711134485","-122.30341492999885","0","1","0","1357","170","0","0","1","63581","0","0"
"1793","88","42.45402229164222","-76.4766759716636","0","2","0","0","68798","0","21852","0","63600","0","0"
"1794","72","42.44743460420661","-76.48495881824944","0","2","0","0","419","0","41","1","63598","0","0"
"1795","120","47.653953884021135","-122.30634945256924","0","4","0","85","0","211","1744","1","63620","0","0"
"1796","203","47.655250979223204","-122.31400795912803","0","0","0","0","0","0","0","1","0","0","0"
"1797","203","47.655261810682056","-122.31434555492964","0","0","0","0","0","0","0","1","0","0","0"
"1798","204","47.65526432846588","-122.31346252309163","0","0","0","0","0","0","0","1","0","0","0"
"1799","95","42.44335213794817","-76.47828701945386","0","0","0","0","0","0","0","1","63664","0","0"
"1800","189","42.4537292092404","-76.47600489573064","0","2","0","0","1828","0","0","1","63782","0","0"
